Centroid_Bi,Centroid_Uni,Event_Features,FirstRel_Doc,FreqWord_Bi,FreqWord_Uni,Label,SigTerm_Bi,SigTerm_Uni,doc_first,entity_score,length,position,quote
2.0,2.19135093388,1,0.0,0,2,0,4,5,0,0.0,13,0,0
1.41421356237,1.72107564836,1,0.0,0,1,0,2,3,0,0.0,5,0,0
1.0,1.41421356237,1,0.0,0,0,0,1,2,0,0.0,7,0,0
2.2345712264,2.40260224357,1,0.0,2,2,0,5,6,0,0.0,10,0,0
3.0,3.14759982838,2,0.0,0,3,0,9,10,0,0.0,23,0,0
3.46410161514,3.57923387891,1,0.0,1,1,0,12,13,0,0.0,22,0,0
2.2360679775,2.43838625519,1,0.0,0,1,0,5,6,0,0.0,15,0,0
0.0,1.0,1,0.0,0,1,0,0,1,0,0.0,4,0,0
0.0,0.0,1,0.0,0,0,0,0,0,0,0.0,2,0,0
0.0,0.0,1,0.0,0,0,0,0,0,0,0.0,3,0,2
1.73205080757,1.99368298626,1,0.0,1,1,0,3,4,0,0.0,8,0,0
1.0,1.41265078765,1,0.0,0,0,0,1,2,0,0.0,16,0,0
0.0,1.0,1,0.0,0,0,0,0,1,0,0.0,4,0,0
1.0,1.40824242771,1,0.0,0,1,0,1,2,0,0.0,4,0,0
2.0,2.20747875012,1,0.0,0,1,0,4,5,0,0.0,8,0,0
3.16227766017,3.27812283236,2,0.0,0,4,0,10,11,0,0.0,22,0,0
1.73205080757,1.99523859355,2,0.0,0,1,0,3,4,0,0.0,13,0,2
1.0,1.41421356237,1,0.0,0,0,0,1,2,0,0.0,7,0,0
1.73205080757,1.96890090713,1,0.0,0,2,0,3,4,0,0.0,7,0,0
2.9907625945,3.12656422656,3,0.0,1,2,0,9,10,0,0.0,19,0,0
2.82842712475,2.94976459133,1,0.0,0,2,0,8,9,0,0.0,17,0,0
3.46090138318,3.55363073485,9,0.0,2,3,0,12,13,0,0.0,25,0,0
2.0,2.19664048173,1,0.0,0,2,0,4,5,0,0.0,15,0,0
1.73205080757,1.98751143197,1,0.0,0,1,0,3,4,0,0.0,10,0,0
4.19793877037,4.28470174327,7,1.0,17,18,1,18,19,1,2.5,28,1,0
2.96137297604,3.09089624248,5,0.145095250022,3,4,0,9,10,0,1.0,15,0,0
3.12552623304,3.2376817505,4,0.276685785546,4,7,1,10,11,0,3.0,25,0,0
3.41869097486,3.35927272796,4,0.29617443888,6,9,0,12,12,0,1.0,23,0,0
3.0,3.13542930692,4,0.145095250022,4,5,0,9,10,0,2.0,13,0,0
3.44194927303,3.56647932181,3,0.827170191869,12,13,1,12,13,0,1.5,21,0,0
4.11928322015,3.98374341011,11,1.0,5,11,1,17,17,1,3.0,24,1,0
2.82142941247,2.96503804089,5,0.37267799625,4,8,0,8,9,0,1.0,10,0,0
3.74165738677,3.84360090162,7,0.230940107676,0,6,1,14,15,0,2.0,28,0,0
2.44948974278,2.62193693255,3,0.0,1,2,1,6,7,0,1.0,14,0,0
3.16227766017,3.26669943635,3,0.134839972493,1,4,0,10,11,0,1.0,18,0,0
3.45809724798,3.59378901907,3,0.0,4,8,0,12,13,0,1.0,24,0,0
3.74165738677,3.58618153395,5,0.108465228909,1,5,0,14,14,0,2.0,25,0,0
2.44948974278,2.6106970966,1,0.169030850946,2,3,0,6,7,0,1.0,15,0,0
3.0,3.10673904313,2,0.282842712475,2,6,0,9,10,0,3.0,22,0,0
5.29150262213,5.21563716286,3,0.0,6,6,0,28,28,0,1.0,50,0,0
1.73205080757,1.96222494296,1,0.0,1,2,0,3,4,0,0.0,7,0,0
3.31419356122,3.41709755548,7,0.0645497224368,3,6,0,11,12,0,1.0,19,0,0
2.82352457949,2.96592139986,1,0.1490711985,4,6,0,8,9,0,0.0,12,0,0
3.3121447432,3.40806731941,6,0.0645497224368,3,7,0,11,12,0,2.0,18,0,0
3.46410161514,3.58844906016,2,0.0,0,1,0,12,13,0,1.0,21,0,0
3.98644420449,4.09809204923,13,1.0,7,13,0,16,17,1,5.0,27,1,0
2.82842712475,2.98138263511,4,0.0,1,4,1,8,9,0,2.5,16,0,0
2.99710983806,3.13447676486,1,0.0,4,5,0,9,10,0,0.0,14,0,0
3.59764483073,3.4148894934,11,0.121267812518,5,9,1,13,13,0,3.0,25,0,0
1.99620121898,2.22475102888,5,0.108465228909,2,2,0,4,5,0,1.0,11,0,0
2.64022702879,2.80406972694,4,0.257247877714,3,7,1,7,8,0,2.0,15,0,0
2.2360679775,2.43935132935,2,0.0990147542977,0,1,0,5,6,0,1.0,11,0,0
5.28657021504,5.14881465871,22,0.217803420935,6,12,0,28,28,0,4.5,43,0,0
2.43770995171,2.62630358809,4,0.366679398811,4,5,0,6,7,0,1.0,13,0,0
1.41421356237,1.72162487869,3,0.0,0,2,0,2,3,0,0.0,9,0,0
4.11168725957,4.04389116197,16,0.162697843364,6,10,0,17,17,0,2.0,30,0,0
3.74165738677,3.48205124302,12,0.0,3,5,0,14,13,0,1.0,23,0,0
1.0,1.41421356237,1,0.0,1,0,0,1,2,0,0.0,4,0,0
4.23387647303,4.25140815719,6,1.0,5,11,1,18,19,1,7.0,30,1,0
3.30019021016,3.38639287316,7,0.264906471413,4,7,1,11,12,0,2.0,16,0,0
4.10495918454,4.13098602255,7,0.162221421131,5,8,1,17,18,0,3.0,35,0,0
3.46227673258,3.50937683761,4,0.190885428893,3,6,0,12,13,0,2.0,28,0,0
4.57839151327,4.63746601537,9,0.146734796413,1,9,0,21,22,0,3.0,40,0,0
4.69041575982,4.35818073062,8,0.132453235707,1,8,0,22,21,0,3.0,47,0,2
2.44948974278,2.61152100429,1,0.0,0,2,0,6,7,0,0.0,11,0,0
3.85169701756,3.77557327868,11,0.270369035218,5,10,0,15,15,0,1.0,32,0,0
2.82842712475,2.95553312219,1,0.0764719112902,0,2,0,8,9,0,0.0,18,0,0
3.8546929648,3.8769676032,10,0.286769667338,6,8,0,15,16,0,1.0,29,0,0
5.27922910004,5.27684182432,12,0.383412890558,5,12,0,28,29,0,4.0,56,0,0
2.2360679775,2.4060259799,1,0.187317162316,1,2,0,5,6,0,0.0,12,0,0
3.74165738677,3.83361223039,3,0.118469775552,2,6,0,14,15,0,3.0,34,0,0
3.15502697539,3.23311481483,2,0.138342892773,2,5,0,10,11,0,0.0,18,0,0
2.99630844083,3.04864931775,3,0.217642875033,2,6,0,9,10,0,1.0,20,0,3
3.46071999209,3.36904430859,1,0.118469775552,2,5,0,12,12,0,1.0,31,0,0
2.82842712475,2.97323348279,1,0.0,1,4,0,8,9,0,0.0,16,0,0
3.60378828051,3.65447745905,8,0.122627867897,1,5,0,13,14,0,1.0,26,0,0
2.82842712475,2.96112498264,1,0.0764719112902,0,1,0,8,9,0,0.0,18,0,2
3.73661611423,3.6858691098,9,0.278207442037,2,6,0,14,14,0,2.0,23,0,0
2.82842712475,2.99119258943,4,0.0,0,1,0,8,9,0,0.0,15,0,0
3.73995052867,3.77896276015,2,0.177704663328,3,4,0,14,15,0,2.0,25,0,0
3.15643344433,3.26778607474,7,0.0,1,3,0,10,11,0,2.0,16,0,0
4.0,4.09635646956,4,1.0,7,10,0,16,17,1,5.0,23,1,0
2.97853046993,3.14918573459,11,0.0766964988847,7,10,0,9,10,0,1.0,16,0,0
3.4440190179,3.56968151675,9,0.336336396998,5,8,1,12,13,0,3.0,19,0,0
3.60555127546,3.72277346932,4,0.0,4,2,1,13,14,0,1.0,21,0,0
3.0,3.13901026729,5,0.0766964988847,1,6,1,9,10,0,2.0,20,0,0
3.15096358361,3.29667048635,11,0.0,6,9,0,10,11,0,1.0,18,0,0
3.4440190179,3.27016929916,5,0.125244858217,8,8,0,12,12,0,1.0,21,0,0
2.2360679775,2.43284810144,1,0.0990147542977,0,4,0,5,6,0,0.0,11,0,0
4.24264068712,4.33669405273,7,1.0,0,4,0,18,19,1,4.0,31,1,0
2.64385500202,2.81149040044,4,0.0811107105654,1,2,0,7,8,0,1.0,12,0,0
4.89681606457,4.83931625985,11,0.0883021571377,2,8,0,24,24,0,2.0,39,0,0
4.24136117236,3.88513406486,5,0.095672974647,4,7,0,18,17,0,3.0,32,0,0
3.59678261016,3.70684311364,4,0.0,4,6,0,13,14,0,3.0,21,0,0
3.60407321094,3.7091252462,5,0.0,2,5,0,13,14,0,2.0,28,0,0
2.2360679775,2.44350250768,2,0.0,1,1,0,5,6,0,1.0,22,0,0
2.64575131106,2.81849009312,3,0.0,0,2,0,7,8,0,1.0,13,0,0
3.74165738677,3.85633239014,6,0.0,0,6,0,14,15,0,2.0,25,0,0
3.0,3.15621994815,3,0.0,0,1,0,9,10,0,0.0,14,0,0
3.30727231842,3.42746190856,6,0.0,3,5,0,11,12,0,1.0,16,0,0
2.2360679775,2.42411234691,3,0.0,0,1,0,5,6,0,0.0,12,0,0
3.0,3.15364103598,9,0.0,1,1,0,9,10,0,1.0,24,0,0
2.2360679775,2.43356573292,1,0.0936585811582,1,1,0,5,6,0,0.0,12,0,0
4.10924288989,4.17978188099,5,0.0540738070436,4,9,0,17,18,0,2.0,30,0,10
4.10924288989,3.60136269831,8,0.0468292905791,3,9,1,17,16,0,0.0,34,0,0
3.74165738677,3.69560259809,8,0.0556414884075,1,3,0,14,14,0,2.0,26,0,0
4.0,4.11813610375,4,0.0556414884075,2,1,0,16,17,0,0.0,26,0,0
4.0,4.09717302406,12,0.0556414884075,0,2,0,16,17,0,2.0,28,0,0
2.82842712475,2.96404903683,2,0.0,0,2,0,8,9,0,0.0,13,0,0
1.98779050405,2.19143050274,4,0.0,1,3,1,4,5,0,1.0,12,0,0
4.68339760854,4.74752805025,10,0.0478364873235,5,6,0,22,23,0,3.0,33,0,0
3.15259346096,3.08669020923,8,0.0636284762976,2,7,0,10,10,0,1.0,15,0,0
3.72747768823,3.81309831326,6,0.0,2,7,0,14,15,0,1.0,21,0,0
2.81116028998,2.93150428579,5,0.0764719112902,2,5,1,8,9,0,3.0,16,0,0
4.11630623167,4.20975185971,7,0.0,1,4,0,17,18,0,3.0,27,0,0
1.41421356237,1.68096406484,1,0.0,0,1,0,2,3,0,0.0,4,0,0
2.64575131106,2.79744827701,3,0.0,1,2,0,7,8,0,0.0,14,0,0
2.82662310222,2.96127618159,10,0.0764719112902,2,3,0,8,9,0,1.0,13,0,0
1.40113421876,1.70323494822,1,0.0,1,2,0,2,3,0,0.0,7,0,0
1.73205080757,1.9762718803,1,0.0,1,1,0,3,4,0,0.0,12,0,0
3.15364103598,3.28804148442,7,0.0,1,3,0,10,11,0,2.0,17,0,0
3.83514904103,3.91526581303,7,1.0,5,9,1,15,16,1,2.0,20,1,0
4.46294244221,4.30315085374,7,0.2,1,6,0,20,19,0,2.5,30,0,0
4.68867508948,4.63275400944,7,0.15,3,8,0,22,22,0,2.5,46,0,6
4.68722931986,4.75971484371,1,0.0,4,5,0,22,23,0,0.0,35,0,0
2.64575131106,2.76970039963,1,0.0883883476483,0,3,0,7,8,0,0.0,16,0,0
2.44651731863,2.61975607571,1,0.0,3,1,1,6,7,0,0.0,12,0,0
1.0,1.41249743249,1,0.0,0,0,0,1,2,0,0.0,9,0,0
4.22289521996,4.17932472637,15,0.357217254156,3,7,0,18,18,0,3.0,36,0,0
2.64575131106,2.82702919657,1,0.0,0,0,0,7,8,0,0.0,21,0,0
3.14895855487,3.29077768322,4,0.150755672289,2,3,0,10,11,0,1.0,24,0,0
3.44259261791,3.38598968798,1,0.235702260396,2,5,0,12,12,0,1.0,20,0,0
3.60555127546,3.70077670343,1,0.0668153104781,0,2,0,13,14,0,0.0,34,0,0
3.87190601679,3.79195654845,4,0.0589255650989,1,5,0,15,15,0,1.0,20,0,0
3.74165738677,3.86179692575,1,0.0,0,2,0,14,15,0,0.0,35,0,0
3.73958019016,2.78238626134,1,0.0464238345443,2,8,0,14,11,0,0.0,23,0,0
3.31662479036,3.44341631886,1,0.0,0,3,0,11,12,0,0.0,24,0,0
2.80503610125,2.93611351338,7,0.25,1,3,0,8,9,0,2.0,12,0,0
2.82842712475,2.98410229695,1,0.0833333333333,0,3,0,8,9,0,0.0,15,0,0
3.14112274128,3.13505742,2,0.208012573584,1,3,0,10,10,0,0.0,15,0,0
4.68950949066,4.58198134094,1,0.0,1,0,0,22,22,0,0.0,44,0,4
4.0249223595,3.90420028498,4,0.104257207029,2,4,0,17,17,0,2.0,35,0,0
3.31662479036,3.45349781715,6,0.0,0,1,0,11,12,0,0.0,22,0,0
2.2360679775,2.41182357241,1,0.0,1,3,0,5,6,0,0.0,15,0,0
1.73205080757,1.99608329618,1,0.0,0,0,0,3,4,0,0.0,9,0,0
2.0,1.88314423915,2,0.0,0,1,0,4,4,0,1.0,11,0,0
3.46410161514,3.14996540335,4,0.0,0,3,0,12,11,0,1.0,26,0,0
3.31662479036,3.40747670576,2,0.0721687836487,0,4,0,11,12,0,1.0,20,0,0
4.11925746368,4.01133605304,8,0.0559016994375,2,6,0,17,17,0,4.0,31,0,0
1.99476693956,2.20303255959,1,0.0,1,2,0,4,5,0,0.0,15,0,0
3.42646630457,3.24486075155,5,0.322748612184,5,5,0,12,12,0,1.0,21,0,0
3.15849015184,3.28568992185,2,0.0,1,2,0,10,11,0,0.0,19,0,0
3.60216844951,3.7111678071,1,0.0,1,3,0,13,14,0,0.0,25,0,0
2.82080777225,2.97096242868,1,0.0,3,4,0,8,9,0,0.0,13,0,0
3.15917666335,3.25099404264,1,0.0753778361444,4,3,1,10,11,0,0.0,21,0,0
3.2773680965,3.39951590226,4,0.360843918244,4,8,0,11,12,0,0.0,20,0,0
3.46410161514,3.40523726836,5,0.0,0,4,0,12,12,0,1.0,24,0,0
3.93179639865,3.89523296909,1,0.0,2,7,0,16,16,0,0.0,36,0,0
2.23442856392,2.4343861038,1,0.0,1,3,0,5,6,0,0.0,10,0,0
3.46109721451,3.59426759517,1,0.0,3,1,0,12,13,0,0.0,23,0,0
1.73205080757,1.96176495875,1,0.0,0,2,0,3,4,0,0.0,11,0,0
0.0,1.0,1,0.0,0,0,0,0,1,0,0.0,3,0,0
4.86075567518,4.80406564217,15,0.336787657027,6,8,0,24,24,0,0.0,40,0,0
3.19812885201,3.09604675157,10,0.0606339062591,3,4,0,11,11,0,1.0,22,0,0
4.46935219359,4.38156512128,9,0.0,1,4,0,20,20,0,2.0,35,0,0
3.0,3.1566287621,1,0.0,0,1,0,9,10,0,0.0,15,0,0
3.56774791342,3.65746613969,8,0.267261241912,3,7,0,13,14,0,2.0,28,0,0
4.68024689038,4.75775500409,7,0.104257207029,3,5,0,22,23,0,3.0,39,0,0
3.16099751287,3.31328252453,5,0.0,1,0,0,10,11,0,2.0,18,0,0
3.96501062318,4.0433523133,7,0.303169531295,3,5,0,16,17,0,2.0,20,0,0
2.64575131106,2.82080777225,1,0.0,0,1,0,7,8,0,0.0,9,0,0
4.12310562562,4.22084094828,5,0.0589255650989,0,1,0,17,18,0,1.0,31,0,0
3.60555127546,3.73620887638,1,0.0,0,0,0,13,14,0,0.0,21,0,0
2.44794048572,2.64323678887,5,0.0,1,0,0,6,7,0,0.0,12,0,0
3.15995917926,2.70007458892,6,0.242535625036,2,3,0,10,9,0,1.0,16,0,0
3.45891556817,3.53567461989,2,1.0,3,5,0,12,13,1,2.0,27,1,0
3.15912121685,3.25498146232,2,0.418121005004,3,7,1,10,11,0,1.0,14,0,0
3.73472183077,3.83363274451,5,0.214834462212,3,8,0,14,15,0,0.0,25,0,0
4.12206879226,3.89012620506,6,0.0620173672946,2,6,0,17,17,0,0.0,31,0,0
3.16097504383,3.26399586683,1,0.0836242010007,1,2,1,10,11,0,0.0,22,0,0
2.44791312743,2.51263800299,1,0.104828483672,1,4,0,6,7,0,0.0,12,0,0
2.0,1.93818344463,2,0.0,0,3,0,4,4,0,0.0,10,0,0
2.64575131106,2.81303019523,1,0.0980580675691,0,2,0,7,8,0,0.0,14,0,0
4.5789893513,4.50631245611,5,0.226455406829,2,9,0,21,21,0,2.0,34,0,0
2.82842712475,2.91407437205,4,0.184900065408,0,4,0,8,9,0,2.0,19,0,0
3.31662479036,3.40215211279,3,0.240192230708,0,4,0,11,12,0,1.0,23,0,0
3.60438451541,3.63532165373,6,0.148249863332,1,5,0,13,14,0,2.0,27,0,0
2.0,2.15081296516,1,0.0,0,1,0,4,5,0,0.0,14,0,0
3.99110261005,3.74850512696,4,0.242091013068,3,9,0,16,15,0,1.0,30,0,0
3.87298334621,3.98799688839,4,0.0,0,2,0,15,16,0,2.0,45,0,0
3.99295726542,4.07471502731,4,0.0672672793996,6,7,0,16,17,0,3.0,41,0,0
1.41421356237,1.7302095518,1,0.0,0,0,0,2,3,0,0.0,6,0,0
3.0,2.82923171687,7,0.0800640769025,1,2,0,9,9,0,2.0,23,0,15
2.43733195531,2.51998527964,1,0.104828483672,1,2,0,6,7,0,0.0,9,0,0
2.82842712475,2.98035439968,4,0.0,0,1,0,8,9,0,1.0,19,0,0
2.44791312743,2.56857184103,1,0.0,1,3,0,6,7,0,0.0,12,0,0
2.43733195531,2.5161927109,1,0.209656967344,1,4,0,6,7,0,0.0,13,0,0
3.15842329833,3.23541884359,3,0.0,2,4,0,10,11,0,0.0,22,0,0
1.41421356237,1.73205080757,1,0.0,0,0,0,2,3,0,0.0,6,0,0
2.99757171755,2.84382841501,4,0.0,2,4,0,9,9,0,1.0,14,0,0
3.15991811112,3.21453919007,2,0.0836242010007,3,4,0,10,11,0,0.0,23,0,1
2.43749174366,2.53653911272,1,0.104828483672,3,4,1,6,7,0,0.0,12,0,7
2.98969649064,3.05777199211,1,0.0877058019307,1,2,0,9,10,0,0.0,22,0,0
1.73205080757,1.97732158602,1,0.0,0,1,0,3,4,0,0.0,7,0,0
2.0,2.23346731444,1,0.0,0,0,0,4,5,0,0.0,18,0,0
3.86975339593,3.66737798818,7,0.130744090092,1,11,0,15,15,0,2.0,19,0,6
2.99757171755,3.14804148634,11,0.0,2,6,0,9,10,0,2.0,18,0,0
3.73742991337,3.51841307776,6,0.0,2,5,0,14,14,0,1.0,26,0,0
3.16227766017,3.06445040107,6,0.0,0,1,0,10,10,0,0.0,19,0,0
2.22784333521,2.39455464212,2,0.113227703414,3,4,0,5,6,0,1.0,7,0,0
2.82700460451,2.91825904638,1,0.0,1,3,0,8,9,0,0.0,15,0,0
2.63382869844,2.69958950465,1,0.0980580675691,2,3,0,7,8,0,0.0,11,0,8
3.31662479036,3.4468667944,2,0.0,0,1,0,11,12,0,0.0,25,0,8
3.99172650795,3.92757299379,2,0.0636284762976,2,9,0,16,16,0,1.0,28,0,0
4.0,4.04217515759,10,0.0672672793996,1,5,0,16,17,0,3.0,31,0,0
3.74165738677,3.79237289702,4,0.143222974808,0,5,0,14,15,0,1.0,32,0,0
4.24071886753,3.98670930709,11,0.0,2,10,0,18,17,0,2.0,28,0,0
3.15751613494,3.20468740372,1,0.0836242010007,2,5,0,10,11,0,0.0,19,0,4
2.23106673575,2.36943973428,1,0.0,1,3,0,5,6,0,1.0,11,0,0
1.73205080757,1.99180749108,1,0.0,0,1,0,3,4,0,0.0,12,0,0
1.41421356237,1.62319244998,1,0.0,0,1,0,2,3,0,0.0,7,0,0
1.7302095518,1.86202121742,1,0.138675049056,1,2,0,3,4,0,0.0,8,0,0
1.99467242523,2.15073416185,1,0.124034734589,1,3,0,4,5,0,0.0,10,0,0
3.46410161514,3.53368475617,1,0.153846153846,0,5,0,12,13,0,0.0,22,0,0
1.41421356237,1.62319244998,1,0.0,0,1,0,2,3,0,0.0,11,0,0
2.64575131106,2.63205757079,3,0.0,0,2,0,7,7,0,1.0,20,0,5
1.41421356237,1.73205080757,1,0.0,0,0,0,2,3,0,0.0,6,0,0
3.15796111849,3.23739709999,3,1.0,3,7,0,10,11,1,2.0,20,1,0
2.63389120831,2.73202462966,2,0.426401432711,3,6,1,7,8,0,1.0,11,0,0
3.3135005943,3.41430311293,5,0.0870388279778,2,3,0,11,12,0,2.0,23,0,0
2.81823319951,2.5068507512,1,0.181818181818,2,5,1,8,8,0,1.0,23,0,0
4.6,4.22088731686,10,0.165144564769,2,9,0,22,21,0,3.0,35,0,0
3.74165738677,3.80915997653,9,0.0778498944162,1,6,0,14,15,0,1.0,28,0,0
3.0,3.09753258986,1,0.0953462589246,1,4,0,9,10,0,1.0,26,0,0
3.45289534253,3.50283196436,4,0.0836242010007,5,7,0,12,13,0,1.0,26,0,6
3.39108600295,3.15510804363,1,0.257129738613,3,9,0,12,11,0,0.0,25,0,1
3.31662479036,3.40184634809,1,0.174077655956,1,4,0,11,12,0,1.0,23,0,0
3.0,2.773279631,9,0.0870388279778,0,3,0,9,9,0,2.0,15,0,0
2.64575131106,2.71181666031,1,0.106600358178,0,3,1,7,8,0,0.0,11,0,0
2.0,2.21819159491,2,0.0,0,1,0,4,5,0,1.0,9,0,0
4.46963218227,4.52824794485,1,0.131590338992,6,5,0,20,21,0,0.0,38,0,0
2.64371722556,2.8240446462,4,0.0,1,0,0,7,8,0,1.0,15,0,0
2.64575131106,2.76929189855,2,0.0,0,1,0,7,8,0,0.0,14,0,0
3.16227766017,3.29465190613,2,0.181818181818,1,4,0,10,11,0,1.0,17,0,0
3.30658304549,3.34216939279,1,0.174077655956,4,4,0,11,12,0,0.0,28,0,2
4.35889894354,4.37260417429,6,0.202259958739,0,5,0,19,20,0,1.0,33,0,0
2.81823319951,2.87647824735,2,0.201007563052,2,5,0,8,9,0,2.0,13,0,0
4.0,3.63301151947,2,0.0,0,3,0,16,15,0,0.0,41,0,0
3.46410161514,3.55784967491,8,0.0836242010007,0,1,0,12,13,0,1.0,20,0,0
3.59730378315,3.68480058705,3,0.161164592805,2,5,0,13,14,0,2.0,27,0,0
3.5,2.9935130779,12,0.0,3,9,0,13,11,0,3.0,27,0,0
5.0978618293,5.12053612393,21,0.0580258853186,2,5,0,26,27,0,2.0,53,0,6
2.99815241378,3.12903688989,1,0.0,1,2,0,9,10,0,0.0,21,0,0
3.14499098003,3.18960867897,6,0.181818181818,2,7,0,10,11,0,2.0,26,0,0
3.74165738677,3.82694917435,3,0.0,1,2,0,14,15,0,0.0,42,0,0
2.44948974278,2.61560127617,2,1.0,0,4,1,6,7,1,2.0,12,1,0
3.0,3.12544143624,1,0.239045721867,0,3,0,9,10,0,1.0,15,0,0
4.35036525245,4.40882154636,5,0.169030850946,2,5,0,19,20,0,3.0,33,0,8
3.73697205825,3.6229723066,1,0.0,3,9,1,14,14,0,1.0,29,0,0
4.68084633737,4.27851208632,2,0.0701862406344,4,12,0,22,20,0,2.0,45,0,2
4.33387500875,4.2720750166,1,0.0805822964025,4,10,0,19,19,0,1.0,30,0,5
2.22450061115,2.39439015696,3,0.154303349962,1,2,0,5,6,0,0.0,9,0,0
2.80466163311,2.94052055707,1,0.0,3,6,0,8,9,0,0.0,13,0,0
2.82519820192,2.97473085991,1,0.0,2,3,0,8,9,0,0.0,12,0,0
4.57631428185,4.46559166395,1,0.154303349962,1,7,0,21,21,0,0.0,40,0,0
3.31366445389,3.26258260219,1,0.101015254455,1,3,0,11,11,0,0.0,23,0,0
5.72807443242,5.48893145223,1,0.0,5,11,0,33,32,0,1.0,58,0,0
4.89040317386,4.53085636653,3,0.0,4,6,0,24,23,0,2.0,48,0,0
5.28546186065,5.28239314869,1,0.0701862406344,4,9,0,28,29,0,1.0,59,0,2
4.23673338824,3.69010288035,1,0.0,2,9,0,18,16,0,0.0,39,0,0
4.56627538944,4.3321838774,1,0.0,2,8,0,21,19,0,0.0,47,0,0
3.31662479036,3.39339396455,1,0.0,0,5,0,11,12,0,1.0,21,0,1
3.59696148328,3.69305518607,2,0.0,8,8,0,13,14,0,1.0,22,0,0
3.15471229958,3.07823288758,2,0.0,5,7,0,10,10,0,0.0,20,0,0
3.30948061421,3.41319956592,1,0.0,6,6,0,11,12,0,0.0,16,0,2
2.0,2.21403970727,1,0.0,0,1,0,4,5,0,0.0,12,0,0
3.73785115671,2.97111520705,5,0.0,3,8,0,14,11,0,2.0,29,0,0
2.82842712475,2.98125994434,1,0.0,0,2,0,8,9,0,0.0,13,0,0
3.31066010375,3.41132656595,1,0.0,2,5,0,11,12,0,1.0,21,0,0
3.59773515216,3.67853127275,2,0.303045763366,1,7,0,13,14,0,3.0,22,0,0
3.46014700846,3.52450522672,1,0.0,1,4,0,12,13,0,1.0,31,0,0
5.36621779018,5.06465686384,1,0.0,3,11,0,29,27,0,0.0,55,0,12
3.98169230102,3.89811632405,1,0.0,2,8,0,16,16,0,0.0,34,0,0
4.46488481629,4.26366862988,1,0.0,2,9,0,20,19,0,0.0,41,0,0
1.99771680677,2.22895490548,4,0.0,1,0,1,4,5,0,0.0,8,0,0
3.16059931786,2.70601260432,6,0.275009549108,1,3,0,10,9,0,1.0,16,0,0
4.79112963898,4.7038376332,4,1.0,5,6,1,23,23,1,5.0,47,1,0
3.30227813422,3.40244196659,6,0.113227703414,8,10,0,11,12,0,1.0,17,0,0
5.9791174572,5.73366231733,13,0.122512778366,11,19,0,36,35,0,6.0,59,0,0
3.58927436671,3.21146454529,6,0.184900065408,5,5,0,13,12,0,1.0,23,0,0
3.15014955121,3.24426144046,5,0.0591312395989,1,4,0,10,11,0,2.0,19,0,0
4.35889894354,4.37576640428,3,0.0,1,4,0,19,20,0,1.0,44,0,0
3.73756293434,3.78339971806,8,0.0506369683542,2,3,0,14,15,0,2.0,24,0,0
2.64027277406,2.78551765474,3,0.138675049056,1,5,1,7,8,0,2.0,18,0,0
3.31662479036,3.40056057987,1,0.0,0,1,0,11,12,0,0.0,25,0,0
2.64027277406,2.78313449787,1,0.0693375245282,1,2,0,7,8,0,0.0,16,0,0
1.41421356237,1.61136388893,2,0.0,0,1,0,2,3,0,0.0,3,0,0
2.82842712475,2.63074570415,4,0.0,0,1,1,8,8,0,1.0,20,0,0
2.21485086894,2.32557645863,4,0.0800640769025,2,2,0,5,6,0,1.0,11,0,0
3.84778863778,3.87470870623,9,0.0490290337845,3,7,0,15,16,0,2.0,28,0,0
2.82667832042,2.9895616412,1,0.0,1,1,0,8,9,0,0.0,21,0,0
3.14552956181,3.18818783202,1,0.0591312395989,2,5,0,10,11,0,0.0,18,0,0
3.1464052719,3.21222549698,1,0.0591312395989,1,4,0,10,11,0,0.0,19,0,0
5.38235388081,4.55136409044,16,0.110940039245,3,17,0,29,24,0,7.0,52,0,0
3.28411232064,3.32368452224,3,0.0,2,6,0,11,12,0,2.0,18,0,0
3.28493360686,3.3576817929,4,0.0,1,3,0,11,12,0,1.0,27,0,0
2.44948974278,2.62667726495,1,0.0,0,1,0,6,7,0,0.0,13,0,0
4.44012864075,4.48384032997,5,0.0,2,8,0,20,21,0,1.0,28,0,0
2.96450191172,3.01365745587,5,0.124034734589,2,6,0,9,10,0,3.0,17,0,0
3.43223546602,3.50268495781,4,0.0,3,5,0,12,13,0,1.0,25,0,0
2.9970089371,2.97744326449,8,0.169841555122,2,6,0,9,9,0,2.0,17,0,0
3.28493360686,3.32368452224,9,0.0,1,4,0,11,12,0,2.0,21,0,0
3.46261847753,3.00117658869,4,0.0,1,6,0,12,11,0,1.0,24,0,0
2.82842712475,2.99393314369,1,0.0653720450461,0,1,0,8,9,0,0.0,22,0,0
4.44746064968,4.46832878686,5,0.0,3,6,0,20,21,0,4.0,39,0,0
1.9502797591,2.11103591773,4,0.0,1,3,0,4,5,0,0.0,10,0,0
3.43369424149,3.49928923206,6,0.0,1,5,0,12,13,0,1.0,21,0,0
4.24264068712,4.17372376814,6,0.0855920985022,0,8,0,18,18,0,3.0,38,0,0
3.43369424149,3.25031128296,3,0.0,2,6,0,12,12,0,2.0,29,0,0
2.19145478754,2.32148589375,3,0.0,2,3,0,5,6,0,1.0,9,0,0
3.59989593333,3.69692563432,1,1.0,3,9,1,13,14,1,2.0,21,1,0
